Id,SalePrice
2734,144940.1894284162
2735,136784.02056945633
2736,142851.82975650637
2737,120932.18541035726
2738,135508.05374377198
2739,157739.8736044244
2740,137454.09458787087
2741,145164.05722654998
2742,155720.61462267273
2743,154676.64355671097
2744,152519.30925363634
2745,138000.08893368984
2746,136268.41652641498
2747,146812.8673727941
2748,124459.6170528834
2749,132539.0957551697
2750,128186.22398113766
2751,133416.5176381586
2752,197661.14754953556
2753,147395.32363667098
2754,215115.95004659134
2755,130844.2408488593
2756,92587.18520414778
2757,72176.1007845703
2758,94746.50316610985
2759,158294.33753407613
2760,133563.3982827264
2761,140495.1308514469
2762,142302.19668058038
2763,182683.83333511074
2764,154660.4437248627
2765,248029.14514316633
2766,125485.72892667609
2767,89056.35315677048
2768,128333.59626770986
2769,136046.46535269733
2770,138759.91563312843
2771,112492.40322325606
2772,110557.27363041397
2773,162484.55299370957
2774,135046.1624170309
2775,115787.3352979451
2776,135762.55963823295
2777,145698.58528713172
2778,105723.36476254436
2779,131246.8669509641
2780,93788.91483449333
2781,97640.78521251908
2782,104411.86397481838
2783,107543.5543427754
2784,127145.29243089954
2785,139526.47711643888
2786,74340.88178155571
2787,112036.50818146029
2788,83027.87104987053
2789,167102.36574926245
2790,92347.3348031743
2791,121242.18722662781
2792,66338.69479290584
2793,143949.39812363163
2794,101905.38668186487
2795,118472.18631959651
2796,99395.48485747303
2797,183610.55172181875
2798,110547.13334570156
2799,113054.75302923244
2800,75737.83814900753
2801,100260.60731439976
2802,125262.1532086521
2803,155264.49418820135
2804,135431.89938581976
2805,95433.47376598332
2806,91123.02218775112
2807,166437.41794264584
2808,148770.89818919866
2809,129874.50466387792
2810,128876.74664999617
2811,161459.19014131566
2812,157923.98329341313
2813,164606.84412636078
2814,160676.87568523976
2815,94256.34233647211
2816,217082.3739295164
2817,153988.29534578876
2818,132362.14942488284
2819,181230.27947864507
2820,140848.1916754454
2821,110925.42598987269
2822,178215.59140503465
2823,274297.5532981959
2824,177560.86828582012
2825,152525.25517781544
2826,135684.5587898295
2827,135072.84271589847
2828,218665.48959029326
2829,189278.45968681268
2830,229127.2171809405
2831,180790.711257526
2832,234543.56446867785
2833,294439.83387870365
2834,221616.99525899804
2835,219629.1362932511
2836,192399.46702088858
2837,156639.07250522275
2838,146696.7241130938
2839,182440.62932542872
2840,195152.46870695523
2841,199598.93878019677
2842,224427.7918178973
2843,145816.5612298917
2844,156312.68901299898
2845,122081.59530291246
2846,208653.68224380232
2847,206431.96893396712
2848,204125.70918272703
2849,203674.34270417548
2850,267437.8090634289
2851,219803.8906079566
2852,230075.23409456274
2853,237888.76231342903
2854,141218.1015511073
2855,200847.2179031503
2856,205062.18274314827
2857,185341.11413239446
2858,198626.85652546305
2859,126339.2190448981
2860,127042.20336944959
2861,128493.80718190363
2862,192447.69526028715
2863,120151.73534447417
2864,251446.15557479463
2865,136920.26274133683
2866,136921.66775170132
2867,106611.77830170904
2868,106511.83699645968
2869,113643.53478106018
2870,131658.9093521225
2871,99530.76933835584
2872,61488.31062392722
2873,98150.90978893643
2874,131503.37970429877
2875,111390.68377115832
2876,156439.77395371208
2877,143191.00797200465
2878,157066.73895135705
2879,136897.62663080564
2880,106340.86498908716
2881,145962.18493463338
2882,167169.1999095719
2883,184745.02527590632
2884,186166.85932562104
2885,176988.5252124688
2886,214321.92594416183
2887,92787.9246796376
2888,130770.48111328663
2889,63087.54586890837
2890,85902.8569494991
2891,137370.71996853553
2892,50770.28588603155
2893,82189.75852750134
2894,59290.65270612038
2895,313517.8494063035
2896,285773.9629378623
2897,199043.69692745924
2898,144817.75292033263
2899,215292.0277093573
2900,160627.05554110717
2901,190023.01217303902
2902,174487.54685506172
2903,327398.9797591133
2904,338134.674275164
2905,96706.31007394125
2906,195630.36534060567
2907,113884.22000923357
2908,129838.99715600815
2909,145444.63626459346
2910,82286.65473146364
2911,84967.72736368112
2912,151074.7538912073
2913,84050.78489982811
2914,82645.03846673117
2915,85012.28025106774
2916,85382.17451809699
2917,157541.61067009985
2918,112047.55147398359
2919,222681.39734094057
